user,connection_id,connection_name,screen_name,status_count,date_created,,
birdsarah,16305330,Margaret Cho,margaretcho,19440,16-09-08,,
birdsarah,762144638,Naomi Ceder,NaomiCeder,1733,17-08-12,,
birdsarah,2351049438,IQuantNY,IQuantNY,790,19-02-14,,
birdsarah,42012643,Wolfram Sorg,wolfredo,642,23-05-09,,
birdsarah,408303912,melificent,meli_lewis,9125,09-11-11,,
birdsarah,14835908,Daniel Roy Greenfeld,pydanny,37840,19-05-08,,
birdsarah,398087684,Continuum Analytics,ContinuumIO,2716,25-10-11,,
birdsarah,1084111308,Christine Doig,ch_doig,1606,13-01-13,,
birdsarah,3293115440,pyjokes,pyjokes_bot,1913,25-07-15,,
birdsarah,27241881,Ben Nuttall,ben_nuttall,49720,28-03-09,,
birdsarah,12373992,Gemma Hentsch,gemmahentsch,32251,18-01-08,,
birdsarah,123830733,Jody Foo,termfoo,48,17-03-10,,
birdsarah,20639941,__root__,roguelynn,16099,12-02-09,,
birdsarah,727839811,Ultrabug,ultrabug,44,31-07-12,,
birdsarah,502916683,Éléonore Mayola,EleonoreMayola,4129,25-02-12,,
birdsarah,17898281,oleiade,oleiade,35955,05-12-08,,
birdsarah,15465372,Fabio Pliger,b_smoke,1255,17-07-08,,
birdsarah,15312084,Matt Brandt,m8ttyb,4255,04-07-08,,
birdsarah,17352363,Chris McMahon,chris_mcmahon,14565,13-11-08,,
birdsarah,171395435,Balzer82,Balzer82,8552,27-07-10,,
birdsarah,49413866,Randy Olson,randal_olson,10027,22-06-09,,
birdsarah,20727394,Ruth Miller,mcplanner,2906,13-02-09,,
birdsarah,54181373,Chris Taggart,CountCulture,4905,06-07-09,,
birdsarah,203332110,World Bank Data,worldbankdata,6278,16-10-10,,
birdsarah,27539545,Neil Fantom,neilfantom,1247,30-03-09,,
birdsarah,14184671,Mark Headd,mheadd,29006,20-03-08,,
birdsarah,14193522,Jed Miller,jedmiller,8483,22-03-08,,
birdsarah,2167343042,OPEN GOVERNMENT HULK,OPENGOVHULK,287,01-11-13,,
birdsarah,15822295,CODEPINK,codepink,29109,12-08-08,,
birdsarah,16823185,Jonathan McIntosh,radicalbytes,10920,17-10-08,,
birdsarah,15075035,Coleen Baik,colbay,4550,10-06-08,,
birdsarah,2431166317,WomenCrossDMZ,WomenCrossDMZ,93,07-04-14,,
birdsarah,20233817,A Suit That Fits,ASuitThatFits,6217,06-02-09,,
birdsarah,28543638,Ali Habib,ali_habib,77,03-04-09,,
birdsarah,1167122150,Carol Willing,WillingCarol,4399,11-02-13,,
birdsarah,551011742,Janika,janikaliiv,568,11-04-12,,
birdsarah,14833643,Rob Story,oceankidbilly,9258,19-05-08,,
birdsarah,422283700,Paul Hobgoblinson,pmhobson,2334,27-11-11,,
birdsarah,1433864449,Mali Akmanalp,makmanalp,3368,17-05-13,,
birdsarah,35888040,Michael F. Lamb,datagrok,6510,28-04-09,,
birdsarah,48389744,Hamish Downer,hgd20,249,18-06-09,,
birdsarah,2326251343,Trey Hunner,treyhunner,2491,04-02-14,,
birdsarah,16067035,Olivier Grisel,ogrisel,8951,31-08-08,,
birdsarah,1038630643,Kyle Kelley,rgbkrk,6099,27-12-12,,
birdsarah,15866703,Matt Makai,mattmakai,4060,16-08-08,,
birdsarah,14202357,mpirnat,mpirnat,44510,23-03-08,,
birdsarah,8472272,Peter Wang,pwang,6621,28-08-07,,
birdsarah,623301125,__ian__,sigmavirus24,18617,01-07-12,,
birdsarah,2232917064,Dawn Walk,dcwalk_,75,06-12-13,,
birdsarah,107878911,B. J Potter ,bjcubsfan,835,24-01-10,,
birdsarah,36241332,Matthew Rocklin,mrocklin,1858,29-04-09,,
birdsarah,222865265,Zara Rahman,zararah,8545,04-12-10,,
birdsarah,16273417,Ned Batchelder,nedbat,3510,13-09-08,,
birdsarah,284739139,PyLadies,pyladies,832,20-04-11,,
birdsarah,200633233,Will Martin,PeakOilProof,345,10-10-10,,
birdsarah,16314021,BitchMedia,BitchMedia,15588,16-09-08,,
birdsarah,120766191,Matt Haikin,MattHaikin,1353,07-03-10,,
birdsarah,56768257,Feminist Frequency,femfreq,4942,15-07-09,,
birdsarah,521448718,Bokeh Plot Library,BokehPlots,261,11-03-12,,
birdsarah,234995113,Bryan Van de Ven,bryvdv,1068,07-01-11,,
birdsarah,17264476,Brianna Wu,Spacekatgal,51416,09-11-08,,
birdsarah,219723115,James Westby,jdwestby,676,25-11-10,,
birdsarah,10009512,Dave Hunt,davehunt82,3418,07-11-07,,
birdsarah,2463324343,BAIL ,BAIL_SF,664,25-04-14,,
birdsarah,2410666725,2048,2048_game,879,14-03-14,,
birdsarah,345673106,Women Who Code,WomenWhoCode,2766,31-07-11,,
birdsarah,224048310,Deanna Alcorn,DesignResonates,142,08-12-10,,
birdsarah,17681237,Mark Stuart,mark_stuart,859,27-11-08,,
birdsarah,17447224,Florian Pilz,florianpilz,783,17-11-08,,
birdsarah,7941952,? Jure Cuhalev,gandalfar,18225,04-08-07,,
birdsarah,14284094,Alex Morega,mgax,1318,02-04-08,,
birdsarah,18558080,danny crasto,danwald,5081,02-01-09,,
birdsarah,15196923,Tomaž Šolc,avian2,1928,22-06-08,,
birdsarah,20280065,Hans Rosling,HansRosling,3310,07-02-09,,
birdsarah,252041100,Jordan McRae,Octo23Tech,72,14-02-11,,
birdsarah,1575964944,Beacon,BeaconReader,3178,08-07-13,,
birdsarah,16850744,btel,btel,266,19-10-08,,
birdsarah,26332509,tom christie,_tomchristie,5061,25-03-09,,
birdsarah,14074424,developmentseed,developmentseed,3244,04-03-08,,
birdsarah,24674765,PublishWhatYouFund,aidtransparency,6749,16-03-09,,
birdsarah,14829970,-,samastur,1096,19-05-08,,
birdsarah,10313032,HeatherLeson,HeatherLeson,22755,17-11-07,,
birdsarah,339842145,Lindsey Marchessault,LMarchessault,473,22-07-11,,
birdsarah,418180778,Benny B,b_times_b,1264,22-11-11,,
birdsarah,19767193,Ed Yong ,edyong209,99145,30-01-09,,
birdsarah,233877558,Shawn Frayne,haddockinvent,794,04-01-11,,
birdsarah,346694039,Zev Gurman,kufuffin47,152,01-08-11,,
birdsarah,14994363,Linda Raftree,meowtree,26300,03-06-08,,
birdsarah,242645565,The Ada Initiative,adainitiative,5905,25-01-11,,
birdsarah,20965661,Stephen Donner,stephendonner,18272,16-02-09,,
birdsarah,102812444,Stripe,stripe,8002,08-01-10,,
birdsarah,43506974,Peiying,wenpeiying530,44,30-05-09,,
birdsarah,7296382,Adrian Silva,scyldinga,2611,06-07-07,,
birdsarah,66682073,Pierre Chrzanowski,pzwsk,4340,18-08-09,,
birdsarah,17060878,Daniel Langer,dlanger,3958,30-10-08,,
birdsarah,2206871,linse  ,linse,2981,26-03-07,,
birdsarah,15375122,Andreas Dewes,japh44,778,10-07-08,,
birdsarah,138999682,Romain Lacombe,rlacombe,6373,01-05-10,,
birdsarah,15729272,Herb Lainchbury,herblainchbury,2926,05-08-08,,
birdsarah,14822306,Derpy Noe,noe_dgz,14698,18-05-08,,
birdsarah,369038524,Ana Brandusescu,anabmap,2037,06-09-11,,
birdsarah,538436106,Jason Wirth,Jason_Wirth,574,27-03-12,,
birdsarah,2411566512,devsaturday,devsaturday,5,26-03-14,,
birdsarah,14431173,Dan Callahan,callahad,2110,18-04-08,,
birdsarah,21473325,Harry Percival,hjwp,4747,21-02-09,,
birdsarah,14337485,Jess Hamrick,jhamrick,1955,09-04-08,,
birdsarah,36370775,Olga Botvinnik,olgabot,1914,29-04-09,,
birdsarah,18011472,Melanie Warrick,nyghtowl,316,10-12-08,,
birdsarah,6066722,Josh Levinger,jlev,3116,15-05-07,,
birdsarah,438546653,Andrea Rabbaglietti,pyRabbaglietti,269,16-12-11,,
birdsarah,1454436109,Code Club World,CodeClubWorld,221,24-05-13,,
birdsarah,29300714,Eric Chen,erw_chen,319,07-04-09,,
birdsarah,62000199,Erin Parker,neverbendeasy,3150,01-08-09,,
birdsarah,17845642,marathanna,marathanna,34,04-12-08,,
birdsarah,16087650,Pamela Ocampo,pmocampo,12424,02-09-08,,
birdsarah,26811885,Kevin Liu,kevinkliu,2402,26-03-09,,
birdsarah,410292933,blake,blakeoftoday,305,12-11-11,,
birdsarah,22665147,Rachel,Raychatter,3129,04-03-09,,
birdsarah,28133268,Barry T. Smith,thebarrytone,1977,01-04-09,,
birdsarah,15324940,EuroPython,europython,2634,05-07-08,,
birdsarah,39057508,Aaron Steele,eightysteele,1235,10-05-09,,
birdsarah,392952176,Dan Hammer,econohammer,1137,18-10-11,,
birdsarah,124222607,Robin Kraft,robinkraft,1989,18-03-10,,
birdsarah,9475182,PyCon,pycon,2819,16-10-07,,
birdsarah,537805181,PyLadies SF,pyladiessf,1121,27-03-12,,
birdsarah,22245078,Mark Brough,Mark_Brough,687,28-02-09,,
birdsarah,18872221,John Adams,johnthegeo,9356,11-01-09,,
birdsarah,14443226,Friedrich Lindenberg,pudo,9006,19-04-08,,
birdsarah,13115722,Atif Mumtaz,amumtaz,9259,06-02-08,,
birdsarah,301666382,Open North,opennorth,1210,20-05-11,,
birdsarah,137521818,James McKinney,mckinneyjames,995,27-04-10,,
birdsarah,5878332,Tim Davies,timdavies,11886,09-05-07,,
birdsarah,502251829,Open Contracting,opencontracting,1852,25-02-12,,
birdsarah,16036960,The Web Foundation,webfoundation,4259,29-08-08,,
birdsarah,19123023,Mo Aidrus,Mo_Aidrus,3,18-01-09,,
birdsarah,809685,Gary Bernhardt,garybernhardt,61161,04-03-07,,
birdsarah,1661131,John Rork,johnrork,1192,21-03-07,,
birdsarah,17384953,Maf'j Alvarez,limbicfish,1478,14-11-08,,
birdsarah,175104884,Chris Wilson,qwirx,524,05-08-10,,
birdsarah,35121912,Asheesh Laroia,asheeshlaroia,2247,25-04-09,,
birdsarah,575757125,Eben Upton,EbenUpton,1127,10-05-12,,
birdsarah,9431062,rob martin,version2beta,7841,14-10-07,,
birdsarah,368765565,Accessibility Tips,A11yTips,2148,06-09-11,,
birdsarah,14284427,accessibility,a11y,1960,02-04-08,,
birdsarah,624576037,M. Chaudhri,misoosiru,249,02-07-12,,
birdsarah,2384071,Tim O'Reilly,timoreilly,35910,27-03-07,,
birdsarah,56868544,Marius Gedminas,mgedmin,17318,15-07-09,,
birdsarah,166104316,Morteza Milani,morteza_milani,3420,13-07-10,,
birdsarah,165437593,appjs,appjs,220,11-07-10,,
birdsarah,228198878,empathy,benvie,2059,19-12-10,,
birdsarah,21701768,Ambereen Mirza,AmberMi,268,24-02-09,,
birdsarah,272051577,Sarah Barber,barber_sarah,76,25-03-11,,
birdsarah,2473631,Tom Hadfield,tomhadfield,199,27-03-07,,
birdsarah,52845914,ICT_Works,ICT_Works,11190,02-07-09,,
birdsarah,221008004,Altamash kamal,AltamashAK47,0,29-11-10,,
birdsarah,17924780,Steve Brown,sfbrown67,13,06-12-08,,
birdsarah,22747758,George Fulton,GeorgeFulton1,3343,04-03-09,,
birdsarah,17695016,NYFarmer,NYFarmer,142575,28-11-08,,
birdsarah,8352982,Badar Khushnood,badar76,2045,22-08-07,,
birdsarah,20164296,Andrew Johnson,andrewjohnson,56105,05-02-09,,
birdsarah,24597141,Alia Whitney-Johnson,emerginista,380,16-03-09,,
birdsarah,14913259,Misha Leybovich,mishaley,442,27-05-08,,
birdsarah,70104181,Shahid S. Khan,IndusEarth,13,30-08-09,,
birdsarah,100943129,Simoneel Sidiki,simosidiki,2,01-01-10,,
birdsarah,17090524,Fariha Akhtar,farihaak,11494,01-11-08,,
birdsarah,63059745,David Dorian,helpguru1,1729,05-08-09,,
birdsarah,4516721,Ethan Crawford,ethang,3068,13-04-07,,
birdsarah,3382,Hiten Shah,hnshah,46736,29-07-06,,
birdsarah,18640981,Pakistan's Publics?,fouadbajwa,1811,06-01-09,,
birdsarah,15749102,saskia harmsen,saskiaharmsen,789,06-08-08,,
birdsarah,53000535,Farhan Masood,farhanmasood,61902,02-07-09,,
birdsarah,15481338,Chris Brown,chrisrbrown,38539,18-07-08,,
birdsarah,38399009,Bilal Zuberi,bznotes,19901,07-05-09,,
birdsarah,25435149,OpenMRS,OpenMRS,3121,20-03-09,,
birdsarah,1437171,adam thompson,adothompson,588,19-03-07,,
birdsarah,9309912,Michael Downey,downey,14054,08-10-07,,
birdsarah,18666525,TheDailyGreen.com,the_daily_green,5930,06-01-09,,
birdsarah,17302139,Jenna Marie Tedesco,MyGeekLady_com,294,11-11-08,,
birdsarah,23840688,Joe Venture Capital,fundingpost,7918,12-03-09,,
birdsarah,7518252,Anita Campbell,smallbiztrends,35056,17-07-07,,
birdsarah,21069162,Paul Hudnut,BOPreneur,3657,17-02-09,,
birdsarah,2529971,Chris Dixon,cdixon,21597,27-03-07,,
birdsarah,29309462,Tilke Judd,tilke,5,07-04-09,,
birdsarah,18907742,Ziad Sultan,ZSultan,1209,12-01-09,,
birdsarah,60871188,Pavo Me,PavoMe,876,28-07-09,,
birdsarah,15670527,Imran Qidwai,iqidwai,56,31-07-08,,
birdsarah,9481992,TechSoup,TechSoup,20438,16-10-07,,
birdsarah,18028594,SVN,SVNetwork,5572,11-12-08,,
birdsarah,19118801,Paul Polak and Team,OutofPoverty,14307,17-01-09,,
birdsarah,17469531,AidtoArtisans,AidtoArtisans,1092,19-11-08,,
birdsarah,34384785,Arna Ionescu,designVoice,37,23-04-09,,
birdsarah,15117711,Social Entrepreneurs,socialentrprnr,2507,14-06-08,,
birdsarah,65734041,Majority Markets,MajorityMarkets,4399,15-08-09,,
birdsarah,31514738,VisionSpring,VisionSpring,1930,16-04-09,,
birdsarah,16303106,Stephen Colbert,StephenAtHome,3757,16-09-08,,
birdsarah,12143522,Leila Janah,leila_c,4439,12-01-08,,
birdsarah,15721118,web2fordev,web2fordev,1992,04-08-08,,
birdsarah,21959509,NComputing,NComputing,1011,26-02-09,,
birdsarah,15952509,Hugh Byrne,greenbiztweets,20528,23-08-08,,
birdsarah,41096529,Socialearning,Socialearning,5050,19-05-09,,
birdsarah,57437040,Thin Client,thinclientorg,3166,17-07-09,,
birdsarah,14901835,Robin Hughes,RobinHughes,9,26-05-08,,
birdsarah,94588898,Loband,loband,21,04-12-09,,
birdsarah,17643743,Aid Worker Daily,aidworkerdaily,2992,26-11-08,,
birdsarah,34651221,eHealthGlobalHealth,healthglobal,9143,23-04-09,,
birdsarah,793517,Tariq Khokhar,tkb,10884,25-02-07,,
birdsarah,14162038,ICT4D,ict4d,1409,17-03-08,,
birdsarah,9017382,Erik Hersman,whiteafrican,21444,21-09-07,,
birdsarah,15109143,Appfrica,appfrica,4108,13-06-08,,
birdsarah,25267147,IICD,IICD,1650,19-03-09,,
birdsarah,17093031,Tony Roberts,phat_controller,11814,01-11-08,,
birdsarah,15677282,Night Frightstone,NTWhite,717,31-07-08,,
birdsarah,13932012,Steve Song,stevesong,12891,25-02-08,,
birdsarah,14146256,ecoCamp,ecoCamp,134,14-03-08,,
birdsarah,37911276,Mira Slavova,mmd4d,453,05-05-09,,
birdsarah,15275550,Sabeen Mahmud,sabeen,16029,30-06-08,,
birdsarah,16779683,T2F,thesecondfloor,4771,15-10-08,,
birdsarah,42081104,Lifehacker Feed,LifehackerFeed,5316,24-05-09,,
birdsarah,15439395,Stephen Fry,stephenfry,21489,15-07-08,,
birdsarah,11962252,Tarek Rached,tarekisfree,2881,08-01-08,,
birdsarah,85269685,IDGMediaPk,IDGMediaPk,4673,26-10-09,,
birdsarah,14996713,Ahsan R. Shami,barelyaverage,3166,04-06-08,,
birdsarah,55117888,Amos Winter,amoswinter,49,09-07-09,,
birdsarah,83998635,Aptivate,AptivateUK,1412,21-10-09,,
birdsarah,59914213,asher hasan,NAYAJEEVAN4U,1,25-07-09,,
birdsarah,22518134,beena sarwar,beenasarwar,89853,02-03-09,,
birdsarah,15261309,Zohare Haider,JJBaybee,18786,28-06-08,,
birdsarah,80952572,ENTERBoston,EnterBoston,2076,09-10-09,,
birdsarah,65399085,Greenspeak,greenspeakuk,287,13-08-09,,
birdsarah,40872194,Ulick Stafford,ustafford,915,18-05-09,,
birdsarah,90302216,Leon Sandler,LeonSandler,0,16-11-09,,
birdsarah,15075117,jsegre,jsegre,6,10-06-08,,
birdsarah,47885991,Roger Dawood Bayat,RDBayat,2,17-06-09,,
birdsarah,34203587,Zahir Ali Syed,zahirsyed,0,22-04-09,,
birdsarah,9129112,Spike,tenbus_uk,23619,27-09-07,,
birdsarah,25863215,Tania Aidrus,taidrus,7,23-03-09,,
birdsarah,49357503,Osama A. Hashmi,CoffeeAndOsama,536,21-06-09,,
birdsarah,16167369,jehan_ara,jehan_ara,51646,07-09-08,,
birdsarah,16919321,AdilJafry,AdilJafry,150,23-10-08,,
birdsarah,17999547,kevsanfrancisco,kevsf,22,10-12-08,,
birdsarah,45652524,Erika Wagner,ad_astra2,1976,09-06-09,,
birdsarah,23590478,Kalsoom Lakhani,kalsoom82,36232,10-03-09,,
birdsarah,41788000,Riaz Salim,Riaz_Salim,229,22-05-09,,
birdsarah,29158353,Jose Gomez-Marquez,jfgm,6592,06-04-09,,
birdsarah,19923624,Dilawar Syed,dilawar,3814,03-02-09,,
birdsarah,88686498,MIT Tech Policy,MITTPP,4,09-11-09,,
birdsarah,86862517,Neil Blumenthal,NeilBlumenthal,2521,02-11-09,,
birdsarah,18017459,Salman Ansari,salmanansari,414,10-12-08,,
birdsarah,21841609,Mobisher Rabbani,Mobisher,20878,25-02-09,,
birdsarah,30201013,Monis Rahman,monispk,5376,10-04-09,,
birdsarah,39443456,Imran Sayeed,isayeed,28,12-05-09,,
birdsarah,11792112,Faisal Chohan,faisalchohan,3966,03-01-08,,
birdsarah,16719320,Alan M Jackson,AlanMJackson,912,13-10-08,,
birdsarah,86028858,Shahida Saleem,dotz_connector,247,29-10-09,,
birdsarah,19339817, Hasnain,jimhasnain,3,22-01-09,,
birdsarah,20115095,Raj,Rajmelville,7080,05-02-09,,
birdsarah,71496484,mir nasir,eiknumberka,0,04-09-09,,
birdsarah,84205331,David Kyle,ddavidkyle,1,22-10-09,,
birdsarah,34222445,Azhar Rizvi,AzharRizvi,466,22-04-09,,
birdsarah,16673036,Marcella Franck,MarcyFranck,193,10-10-08,,
birdsarah,11991612,Ken Banks,kiwanja,16358,08-01-08,,
birdsarah,14832465,Jeremy Higgs,jeremyhiggs,26562,19-05-08,,
birdsarah,19854343,Joel Montgomery,joelmontgomery,1917,01-02-09,,
birdsarah,93795311,Shane Selleck,ssanstwit,21,01-12-09,,
birdsarah,18183591,rowena,rowenaluk,73,17-12-08,,
birdsarah,53583,j,jsherwani,6,09-12-06,,
birdsarah,66461626,Fahad Desmukh,desmukh,11828,18-08-09,,
birdsarah,89416156,Mason,failinggraceful,3,12-11-09,,
birdsarah,20347287,OPEN Silicon Valley,opensv,3906,08-02-09,,
birdsarah,16268187,Mason Inman,masoninman,2497,13-09-08,,
birdsarah,1976611,Remember The Milk,rtm,1,23-03-07,,
FarhanBedani,41097723,Coke Studio,cokestudio,1267,19-05-09,,
FarhanBedani,366982311,Mirza Ghalib,__Ghalib__,2096,03-09-11,,
FarhanBedani,592988579,Jon Elia,_JonElia_,2921,29-05-12,,
FarhanBedani,298176210,Parveen Shakir,_ParveenShakir_,4234,14-05-11,,
FarhanBedani,1179286021,ambers.fashion,ambersfashion,48,14-02-13,,
FarhanBedani,630928092,Daraz,darazpk,2281,09-07-12,,
FarhanBedani,296075108,Wilcom International,Wilcom_Int,253,10-05-11,,
FarhanBedani,2223592103,Awesome Maps,CutPics,803,13-12-13,,
FarhanBedani,43506751,SSGC Official,SSGC_Official,2313,30-05-09,,
FarhanBedani,3235348614,Wahaj Moiz Khan,wahajdesigns,0,04-06-15,,
FarhanBedani,3243421797,Asad Siddiki,asad_sidikki,0,09-05-15,,
FarhanBedani,539038993,KE,KElectricPk,115873,28-03-12,,
FarhanBedani,536661226,Khalid Butt,KB_BUT,3578,26-03-12,,
FarhanBedani,525821517,Perfectly Timed Pics,Uber_Pix,10568,16-03-12,,
FarhanBedani,749952350,How It’s Made,TheGoogleFactz,53686,11-08-12,,
FarhanBedani,843112550,Learn Something,EarnKnowledge,29414,24-09-12,,
FarhanBedani,1364930179,Warren Buffett,WarrenBuffett,7,19-04-13,,
FarhanBedani,1201661238,Earth Pics,ThatsEarth,8893,20-02-13,,
FarhanBedani,555928038,Earth Pics,Earth_Pics,382,17-04-12,,
FarhanBedani,1113747361,Earth Pics,Earth_Post,3036,23-01-13,,
FarhanBedani,954590804,Life on Earth,planetepics,22063,18-11-12,,
FarhanBedani,16365636,TripAdvisor,TripAdvisor,13078,19-09-08,,
FarhanBedani,19110632,The Travel Magazine,TravelMagazine,9584,17-01-09,,
FarhanBedani,17842366,Discovery,Discovery,34469,03-12-08,,
FarhanBedani,589921934,Kashif Abbasi,Kashifabbasiary,945,25-05-12,,
FarhanBedani,487736815,I DIDN'T KNOW THAT,TheWeirdWorld,31179,09-02-12,,
FarhanBedani,505196587,jasmeen manzoor,jasmeenmanzoor,13463,27-02-12,,
FarhanBedani,615983648,Saleem Safi,SaleemKhanSafi,241,23-06-12,,
FarhanBedani,347022087,PCB Official,CricketofPK,14770,02-08-11,,
FarhanBedani,13935302,Muhammad Ammad Salee,ammadsaleem,693,25-02-08,,
FarhanBedani,2916378464,Ammar,ammarsiddiq104,0,02-12-14,,
FarhanBedani,881885563,shoaib ,shobe_ahmi,1,15-10-12,,
FarhanBedani,96072966,osama nusrat,osamanusrat,2,11-12-09,,
FarhanBedani,2968551528,Shoukat Shabu,ShoukatShabu,0,09-01-15,,
FarhanBedani,54610518,Mubasher Lucman,mubasherlucman,51434,07-07-09,,
FarhanBedani,127059347,shahzeb khanzada,shazbkhanzdaGEO,4001,28-03-10,,
FarhanBedani,234092394,SHAHEEN SEHBAI,SSEHBAI1,2107,05-01-11,,
FarhanBedani,2364806999,Faisal Shabu,786_shabu,0,25-02-14,,
FarhanBedani,23039228,Atiq Rajput,atiqsenseflow,2646,06-03-09,,
FarhanBedani,3107192484,9.23222E+11,khalil0rrehman,0,25-03-15,,
FarhanBedani,1052586019,ISPR,ISPR_Official,1185,01-01-13,,
FarhanBedani,1041453240,AsimBajwa,AsimBajwaISPR,1093,28-12-12,,
FarhanBedani,145248567,Syed Muhammad Faisal,ecofian,50,18-05-10,,
FarhanBedani,127658145,Muhammad Sabir,sabir_khan32,2,30-03-10,,
FarhanBedani,71707208,Talha Mahmud,talhamahmud,95,05-09-09,,
FarhanBedani,346136160,Hanzala khalid,HANZALA999,9,01-08-11,,
FarhanBedani,449838196,Syed Yahya Hussaini,SYahyaHussaini,5035,29-12-11,,
FarhanBedani,283196372,Arsalan Rizvi,aarizvi84,0,17-04-11,,
FarhanBedani,17654797,Asim Imtiaz,asimimtiaz,1448,26-11-08,,
FarhanBedani,452678207,Nutrition,EatNutritious,7989,02-01-12,,
FarhanBedani,73593143,Knowledge,TheKnowledge,22862,12-09-09,,
FarhanBedani,177547780,ICC,ICC,29485,12-08-10,,
FarhanBedani,585110828,Earth ,StoryOfEarth,186,20-05-12,,
FarhanBedani,559817795,Mirza Iqbal Baig,mirzaiqbal80,2501,22-04-12,,
FarhanBedani,50393960,Bill Gates,BillGates,1845,25-06-09,,
FarhanBedani,102355805,Iqrar ul Hassan,iqrarulhassan,2215,06-01-10,,
FarhanBedani,130064601,Owais Ahmed,seekme_94,157,06-04-10,,
FarhanBedani,132860699,Azhar Fateh,Ali_AzharFateh,12252,14-04-10,,
FarhanBedani,17471979,National Geographic,NatGeo,23417,19-11-08,,
FarhanBedani,11348282,NASA,NASA,39501,20-12-07,,
FarhanBedani,20536157,Google,google,7724,11-02-09,,
FarhanBedani,1344951,WIRED,WIRED,52167,17-03-07,,
FarhanBedani,210792232,Wasim Akram,wasimakramlive,687,01-11-10,,
FarhanBedani,1196906780,SanaSafinaz,sana_safinaz,85,19-02-13,,
FarhanBedani,213539531,Hamid Mir,HamidMirGEO,12151,09-11-10,,
FarhanBedani,104141949,Najam Sethi,najamsethi,5309,12-01-10,,
FarhanBedani,286042531,Syed Talat Hussain,TalatHussain12,3836,22-04-11,,
FarhanBedani,251060309,Dr Shahid Masood,Shahidmasooddr,24172,12-02-11,,
FarhanBedani,434071161,Sheikh Rashid Ahmad,ShkhRasheed,73468,11-12-11,,
FarhanBedani,122453931,Imran Khan,ImranKhanPTI,3057,13-03-10,,
FarhanBedani,834911994,Saeed Ajmal,REALsaeedajmal,372,20-09-12,,
FarhanBedani,323469361,Saqlain Mushtaq,Saqlain_Mushtaq,3599,25-06-11,,
FarhanBedani,131320733,Wahaj M. Khan,wahajmk,41,10-04-10,,
FarhanBedani,151849607,Sadee khan,IAS_Pakistan,1,04-06-10,,
FarhanBedani,67854754,Syed Aneeq Imtiaz,SyedAneeq,131,22-08-09,,
FarhanBedani,1457858947,talha,talhashaboo,0,26-05-13,,
FarhanBedani,37148741,Faisal,faisalf84,7,02-05-09,,
FarhanBedani,629097517,Interesting Facts,neverknownfacts,55805,07-07-12,,
FarhanBedani,43042353,Psychological Facts,Factsionary,27479,28-05-09,,
FarhanBedani,19719551,Mobile News,OnlyMobileNews,23646,29-01-09,,
FarhanBedani,297169759,Samsung Mobile,SamsungMobile,3713,12-05-11,,
FarhanBedani,15670515,Windows,Windows,188389,31-07-08,,
FarhanBedani,545871402,Pakistan Cricket,PCB_INFO,22541,05-04-12,,
FarhanBedani,207773069,Nexus,googlenexus,17284,26-10-10,,
FarhanBedani,17338770,The Imquisitor,imadqamar,1783,12-11-08,,
FarhanBedani,277077721,osamanusrat,osamanusrat00,24,04-04-11,,
FarhanBedani,199527210,Yameenuddin Ahmed,yameenuddin,620,07-10-10,,
FarhanBedani,74286565,Microsoft,Microsoft,11247,15-09-09,,
FarhanBedani,243381107,Google Play,GooglePlay,20651,27-01-11,,
FarhanBedani,382267114,Android,Android,1374,30-09-11,,
FarhanBedani,1970461440,khanqah.org,khanqahashrafia,966,19-10-13,,
FarhanBedani,245802600,M . Sohail Shabu,sohailweaving,3,01-02-11,,
FarhanBedani,350624641,Raheel Farooq,raheelfarooq87,131,08-08-11,,
FarhanBedani,156187356,Hunain Bukhari,hunainbukhari,1,16-06-10,,
FarhanBedani,283490694,faisal shabu,shabu11,0,17-04-11,,
FarhanBedani,415058402,imranshahid,imranshahid1985,0,18-11-11,,
FarhanBedani,223796767,tauqir shah,tauqirshah,3,07-12-10,,
EdhiAbdulSattar,296623811,Survival Tips,Funny_Truth,43695,11-05-11,,
EdhiAbdulSattar,251881119,Top Islamic Tweets™,Maestrouzy,28217,14-02-11,,
EdhiAbdulSattar,125854580,Motivational Quotes,InspowerBooks,49488,24-03-10,,
EdhiAbdulSattar,22256645,Great Minds Quotes,GreatestQuotes,28101,28-02-09,,
EdhiAbdulSattar,176224244,My Feelings ?,DamnRealPosts,102320,09-08-10,,
EdhiAbdulSattar,22127823,SAMAA TV,SAMAATV,122299,27-02-09,,
EdhiAbdulSattar,129845242,Inspirational Quotes,Inspire_Us,50100,05-04-10,,
EdhiAbdulSattar,37034483,NDTV,ndtv,219513,02-05-09,,
EdhiAbdulSattar,376072494,Love Quotes,LoveQuotes,39990,19-09-11,,
EdhiAbdulSattar,345811633,Funny Tweets,autocorrects,58214,31-07-11,,
EdhiAbdulSattar,18354016,Zoom TV,ZoomTV,69521,24-12-08,,
EdhiAbdulSattar,125944392,The Express Tribune,etribune,197279,24-03-10,,
EdhiAbdulSattar,742143,BBC News (World),BBCWorld,216790,01-02-07,,
IRDGlobal,327475700,Francis Gonzales,AFrancisToGo,1093,01-07-11,,
IRDGlobal,330891948,Anne Karing,AnneKaring,1248,07-07-11,,
IRDGlobal,1183382935,Rachel Glennerster,RunningREs,802,15-02-13,,
IRDGlobal,34889448,The Global Fund,GlobalFund,3146,24-04-09,,
